Employee_ID,Age,Gender,Marital_Status,Education_Level,Department,Job_Role,Employment_Type,Years_At_Company,Years_In_Current_Role,Monthly_Income,Salary_Hike_Percent,Job_Level,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Training_Hours_Last_Year,Overtime,Remote_Work,Business_Travel,Distance_From_Home,Commute_Time_Minutes,Number_Of_Projects,Team_Size,Manager_Rating,Absence_Days,Promotion_Last_5_Years,Stock_Option,Attrition_Risk_Score,Attrition
207179,31,Male,Single,Bachelor,HR,HR Manager,Full-Time,2,1,5365,10.2,2,3,5,3,4,4,48,Yes,No,Rarely,46,148,2,5,3,4,No,No,67,Yes
207180,37,Female,Single,Bachelor,IT,System Administrator,Contract,0,0,9152,21.1,3,4,4,4,1,4,50,Yes,Yes,Rarely,5,18,4,11,5,2,No,Yes,58,Yes
207181,34,Male,Single,High School,Sales,Account Executive,Full-Time,2,1,4095,10.8,1,3,4,4,3,3,55,No,Yes,Never,22,62,5,12,2,7,No,No,41,No
207182,33,Male,Single,PhD,HR,HR Executive,Full-Time,0,0,11128,13.0,3,3,4,3,3,3,35,No,No,Never,4,13,6,9,3,4,No,Yes,23,No
207183,41,Female,Single,Bachelor,HR,HR Executive,Full-Time,1,0,3838,15.0,1,2,2,3,3,2,22,No,Yes,Rarely,4,15,1,13,2,3,No,No,77,No
207184,41,Female,Single,Bachelor,Operations,Operations Executive,Full-Time,15,1,10683,13.5,3,5,1,3,5,3,50,Yes,No,Never,7,18,4,7,4,8,Yes,Yes,40,No
207185,42,Male,Married,Bachelor,Sales,Business Development,Full-Time,16,6,15311,13.4,5,3,4,4,2,3,19,No,No,Frequently,11,43,2,11,4,4,No,Yes,29,No
207186,36,Female,Single,Bachelor,IT,Data Analyst,Full-Time,5,2,5196,14.9,1,3,3,5,4,5,68,No,No,Rarely,7,26,1,11,2,3,No,No,28,No
207187,37,Male,Married,Bachelor,Sales,Business Development,Full-Time,5,0,10256,10.6,3,3,4,3,5,2,31,Yes,No,Rarely,16,39,5,11,3,6,No,Yes,54,No
207188,36,Female,Married,Bachelor,Sales,Account Executive,Part-Time,4,4,9993,14.6,3,3,2,5,4,4,31,No,Yes,Rarely,14,53,4,11,2,2,No,Yes,50,Yes
207189,39,Male,Married,Master,Finance,Finance Manager,Part-Time,10,1,10881,11.6,3,3,4,3,2,2,43,No,No,Rarely,14,69,3,4,3,4,No,Yes,37,No
207190,35,Male,Married,Bachelor,IT,IT Manager,Full-Time,2,1,9242,18.2,2,4,4,3,2,5,46,No,No,Frequently,7,13,4,10,5,5,No,No,42,Yes
207191,24,Male,Married,Master,Sales,Sales Manager,Full-Time,3,2,7528,16.2,2,4,4,3,3,2,47,No,No,Rarely,13,46,5,7,4,3,No,Yes,19,No
207192,37,Male,Married,Bachelor,Operations,Logistics Coordinator,Contract,0,0,4045,15.1,1,3,3,3,3,4,25,No,No,Rarely,26,47,3,7,4,5,No,Yes,39,Yes
207193,39,Female,Single,Bachelor,Marketing,Content Strategist,Part-Time,5,3,9086,6.6,3,1,4,4,2,2,53,No,Yes,Never,7,19,5,6,4,4,No,Yes,45,No
207194,38,Female,Married,Bachelor,Finance,Financial Analyst,Full-Time,9,5,8612,13.4,2,4,3,4,4,3,29,No,Yes,Never,32,99,2,7,2,6,No,No,51,No
207195,46,Female,Married,Bachelor,Sales,Sales Manager,Part-Time,3,1,7027,14.5,2,3,4,4,4,3,43,Yes,Yes,Rarely,10,42,4,6,3,11,No,No,52,No
207196,42,Female,Married,Bachelor,Marketing,SEO Specialist,Full-Time,6,5,7278,13.8,3,3,4,2,3,3,49,No,No,Never,12,26,4,9,3,6,No,Yes,22,No
207197,44,Male,Married,Master,IT,IT Manager,Full-Time,5,5,8997,19.1,1,5,3,2,3,3,21,No,Yes,Never,30,72,4,10,2,3,Yes,No,47,No
207198,26,Male,Single,Bachelor,IT,Software Engineer,Full-Time,1,0,6105,18.8,1,5,4,3,4,3,28,No,Yes,Rarely,15,40,2,10,5,4,No,No,34,No
207199,42,Female,Divorced,Bachelor,Operations,Operations Executive,Full-Time,5,5,4634,12.6,2,3,3,4,4,5,24,No,No,Rarely,32,115,3,4,4,4,No,No,27,No
207200,35,Male,Married,Bachelor,Marketing,Marketing Executive,Full-Time,1,1,5583,16.4,1,3,5,2,4,2,21,No,Yes,Rarely,10,32,4,8,3,6,No,No,51,No
207201,28,Male,Married,Bachelor,HR,Recruiter,Full-Time,3,2,5749,13.4,2,3,5,1,3,4,29,No,Yes,Never,15,54,5,6,3,8,No,No,43,No
207202,45,Female,Single,Master,Finance,Financial Analyst,Full-Time,7,4,12755,18.5,3,3,3,4,3,4,49,No,No,Rarely,29,84,7,6,3,5,No,Yes,41,No
207203,23,Male,Married,Bachelor,Sales,Business Development,Full-Time,5,4,6904,15.7,2,4,4,3,4,3,31,No,Yes,Never,11,24,4,2,3,8,No,No,21,No
207204,21,Male,Single,Bachelor,Operations,Operations Executive,Full-Time,3,3,8671,19.9,3,3,3,4,1,4,21,Yes,No,Rarely,36,140,6,8,1,17,No,Yes,75,Yes
207205,33,Male,Married,Master,Finance,Accountant,Full-Time,15,11,15893,16.6,4,3,3,4,1,4,37,Yes,Yes,Rarely,9,19,3,3,4,8,No,Yes,37,No
207206,60,Female,Single,Bachelor,Operations,Operations Executive,Full-Time,14,8,9629,17.8,2,3,4,4,5,3,5,No,No,Rarely,7,19,5,6,2,3,No,No,40,Yes
207207,38,Female,Divorced,Bachelor,Sales,Sales Executive,Full-Time,3,0,9625,5.9,3,2,2,2,3,3,5,No,No,Rarely,13,28,7,8,4,7,No,Yes,44,No
207208,45,Male,Single,High School,Finance,Accountant,Full-Time,6,2,9398,14.7,3,3,4,4,2,3,58,No,No,Rarely,13,40,6,6,5,6,No,Yes,35,No
207209,37,Female,Single,Master,Marketing,Marketing Manager,Full-Time,4,2,9003,21.2,2,3,2,3,4,3,37,Yes,Yes,Never,24,78,3,12,4,7,No,No,64,Yes
207210,28,Male,Single,PhD,Finance,Accountant,Full-Time,4,0,14048,13.6,3,3,1,3,2,3,17,Yes,No,Never,15,28,3,17,2,6,No,Yes,63,No
207211,44,Female,Married,Master,Marketing,Marketing Manager,Part-Time,4,4,8766,13.6,2,4,2,2,4,2,3,Yes,No,Rarely,13,36,5,6,4,11,No,No,73,Yes
207212,26,Male,Divorced,Master,HR,HR Executive,Full-Time,8,8,8083,14.9,3,3,2,4,3,3,28,Yes,No,Frequently,17,55,4,5,4,4,No,Yes,54,Yes
207213,41,Male,Married,Master,Finance,Accountant,Full-Time,2,0,10040,19.9,2,4,2,1,3,4,29,No,No,Rarely,26,92,4,7,3,4,No,Yes,59,No
207214,18,Female,Single,Bachelor,IT,IT Manager,Full-Time,0,0,8762,22.9,2,4,4,3,2,5,39,Yes,Yes,Frequently,15,26,3,7,2,3,No,No,71,Yes
207215,26,Male,Single,Master,IT,Data Analyst,Full-Time,8,4,13962,11.4,3,3,4,5,3,2,57,No,No,Rarely,16,42,3,9,4,10,No,Yes,30,No
207216,51,Female,Married,Bachelor,IT,IT Manager,Contract,8,6,12190,12.6,4,2,3,3,3,2,73,No,No,Rarely,11,42,3,12,5,8,No,Yes,32,No
207217,51,Male,Married,High School,Finance,Accountant,Full-Time,1,1,4159,11.8,1,2,1,4,3,3,23,No,No,Never,22,68,2,12,4,4,No,No,60,Yes
207218,28,Male,Married,Master,IT,Data Analyst,Full-Time,8,2,16303,14.3,4,3,2,3,4,5,0,No,Yes,Never,10,37,3,14,3,2,No,Yes,36,No
207219,43,Female,Married,Bachelor,Finance,Auditor,Full-Time,2,2,9992,12.4,3,2,2,4,3,1,19,No,No,Frequently,10,20,1,6,4,6,No,Yes,60,No
207220,45,Female,Married,Bachelor,Finance,Accountant,Full-Time,0,0,5783,12.6,1,4,3,5,4,3,31,Yes,No,Never,17,59,7,9,3,6,No,Yes,38,No
207221,41,Male,Married,Master,Finance,Auditor,Full-Time,2,1,8025,8.2,1,2,4,3,3,4,53,No,Yes,Rarely,29,76,4,5,4,7,No,No,26,No
207222,35,Female,Married,High School,Sales,Sales Executive,Full-Time,4,1,6922,13.9,2,2,3,5,1,4,12,No,No,Rarely,6,17,5,12,1,4,No,No,45,No
207223,19,Male,Married,High School,Sales,Account Executive,Full-Time,1,1,7578,14.1,2,5,5,3,4,3,23,No,Yes,Rarely,34,131,3,8,4,8,No,No,37,No
207224,51,Male,Single,Master,Sales,Business Development,Full-Time,3,3,9231,16.2,3,3,3,3,1,5,11,No,No,Rarely,7,15,2,6,3,3,No,Yes,22,No
207225,30,Male,Single,Bachelor,Operations,Operations Manager,Full-Time,2,2,6688,11.9,2,1,1,2,4,3,69,No,Yes,Never,16,47,5,10,2,3,No,No,67,Yes
207226,45,Male,Single,Master,IT,IT Manager,Full-Time,2,2,7662,19.6,1,3,5,1,3,3,33,No,No,Rarely,12,44,7,10,3,4,No,No,26,No
207227,46,Female,Married,PhD,Finance,Auditor,Full-Time,9,3,14630,16.7,3,4,4,5,4,3,53,No,No,Rarely,8,32,3,5,3,3,Yes,Yes,13,No
207228,33,Female,Married,Bachelor,Sales,Account Executive,Full-Time,2,1,5843,18.4,2,3,3,5,3,3,33,No,Yes,Rarely,20,81,6,7,2,2,No,No,52,No
207229,39,Female,Single,Bachelor,Marketing,Marketing Executive,Full-Time,1,1,8301,19.2,2,4,3,5,4,3,23,Yes,No,Never,9,38,5,6,4,3,No,No,54,Yes
207230,38,Female,Married,High School,IT,Software Engineer,Full-Time,0,0,5394,16.1,2,2,4,3,3,3,69,No,Yes,Rarely,17,54,2,15,3,3,No,Yes,23,No
207231,28,Female,Married,High School,IT,Software Engineer,Full-Time,3,1,9753,17.9,3,3,1,3,3,4,28,No,No,Never,2,7,4,15,3,7,No,Yes,35,No
207232,36,Male,Married,Bachelor,Finance,Finance Manager,Full-Time,4,3,11012,12.0,3,4,4,2,4,3,44,No,Yes,Never,7,22,5,4,1,6,No,Yes,50,Yes
207233,40,Male,Divorced,Bachelor,Sales,Business Development,Full-Time,10,8,8688,20.0,3,4,4,4,3,3,43,No,No,Rarely,27,126,6,2,3,2,Yes,Yes,15,No
207234,49,Male,Married,High School,HR,Recruiter,Full-Time,1,1,7138,17.0,2,5,5,2,3,3,33,No,Yes,Never,26,76,7,11,2,6,No,No,69,Yes
207235,50,Male,Single,Bachelor,IT,IT Manager,Contract,1,1,8945,12.0,3,2,2,4,4,2,29,Yes,No,Rarely,14,39,4,18,3,4,No,Yes,79,Yes
207236,26,Male,Married,Bachelor,Operations,Logistics Coordinator,Full-Time,2,2,7126,11.3,3,1,3,3,1,3,52,Yes,No,Never,14,60,5,6,3,2,No,Yes,45,No
207237,45,Female,Single,PhD,Sales,Account Executive,Full-Time,1,1,7686,17.9,1,3,4,3,2,1,25,Yes,No,Never,11,46,6,2,3,6,No,No,74,No
207238,18,Female,Married,High School,HR,Training Specialist,Full-Time,0,0,5544,12.2,2,3,4,3,2,2,39,Yes,No,Rarely,8,28,5,8,4,13,No,No,80,Yes
207239,34,Female,Divorced,High School,Operations,Operations Executive,Full-Time,9,3,6988,16.1,3,3,2,1,4,5,36,Yes,Yes,Never,17,52,3,10,3,7,No,Yes,66,Yes
207240,25,Female,Married,Master,Sales,Business Development,Full-Time,3,2,12100,17.0,3,5,3,1,4,2,39,No,Yes,Never,16,77,2,8,3,5,No,Yes,41,No
207241,45,Female,Married,Bachelor,IT,Software Engineer,Full-Time,3,0,9549,10.0,3,3,2,2,3,4,31,No,No,Frequently,7,21,5,2,3,7,No,Yes,58,No
207242,40,Male,Single,Master,Operations,Quality Analyst,Contract,9,7,8819,12.9,3,3,2,3,2,3,46,No,Yes,Frequently,8,30,5,10,4,4,No,Yes,54,No
207243,22,Female,Married,Master,IT,Data Analyst,Full-Time,3,3,7995,11.8,1,3,2,2,5,3,22,Yes,Yes,Rarely,19,42,1,8,3,7,No,Yes,77,No
207244,29,Male,Married,Master,Marketing,Content Strategist,Full-Time,4,1,11129,18.1,3,3,3,1,3,3,59,No,Yes,Frequently,9,24,3,7,1,3,No,Yes,47,No
207245,37,Female,Single,High School,HR,HR Manager,Full-Time,0,0,3826,11.2,1,3,2,1,4,3,33,No,No,Frequently,11,45,2,9,2,6,No,No,74,Yes
207246,35,Female,Single,Bachelor,Sales,Sales Manager,Full-Time,5,1,9716,19.0,3,4,5,4,2,3,40,No,Yes,Rarely,18,57,4,5,3,8,Yes,Yes,7,No
207247,33,Female,Married,Master,Marketing,Marketing Manager,Full-Time,1,1,5604,12.4,1,3,3,4,3,4,15,Yes,No,Frequently,11,43,3,6,3,11,No,No,41,No
207248,33,Male,Married,High School,Sales,Account Executive,Full-Time,4,3,6791,17.0,2,4,4,5,4,3,61,Yes,Yes,Never,22,59,3,2,4,7,No,No,53,No
207249,22,Male,Married,Bachelor,IT,Data Analyst,Full-Time,2,2,5267,12.5,1,3,4,2,2,4,20,No,Yes,Rarely,16,36,7,9,4,6,No,No,46,Yes
207250,49,Male,Married,Master,Operations,Operations Manager,Part-Time,2,2,6323,13.9,1,3,3,2,2,4,15,No,No,Never,10,42,3,12,4,6,No,No,59,Yes
207251,46,Male,Married,High School,Sales,Business Development,Part-Time,1,0,6381,15.3,2,3,3,4,4,5,41,No,No,Frequently,17,54,5,7,2,7,No,No,41,No
207252,43,Female,Married,Bachelor,Marketing,Marketing Manager,Full-Time,3,0,6611,13.4,2,3,2,2,2,2,33,No,No,Rarely,18,67,3,9,3,6,No,Yes,57,No
207253,36,Male,Single,Bachelor,Operations,Logistics Coordinator,Full-Time,1,1,6780,12.6,2,2,3,1,4,4,22,Yes,No,Frequently,20,83,5,10,4,7,No,No,88,Yes
207254,39,Male,Married,Master,Sales,Account Executive,Full-Time,3,2,7153,9.8,2,2,4,1,4,1,29,Yes,No,Rarely,8,21,9,11,4,6,No,No,54,Yes
207255,49,Male,Single,Bachelor,Marketing,Content Strategist,Full-Time,11,3,9748,13.4,3,3,4,4,3,3,34,No,No,Never,12,49,5,5,5,8,No,Yes,14,No
207256,31,Male,Single,Master,IT,Software Engineer,Full-Time,3,0,8851,16.0,1,3,3,5,3,4,50,No,Yes,Rarely,21,53,2,8,5,6,No,Yes,27,No
207257,35,Female,Married,High School,Operations,Logistics Coordinator,Part-Time,2,1,5287,17.5,2,3,2,4,4,2,71,Yes,Yes,Frequently,35,126,5,12,4,5,No,No,99,Yes
207258,18,Male,Married,Bachelor,IT,Data Analyst,Part-Time,0,0,3901,12.6,1,3,3,3,2,5,23,Yes,No,Rarely,2,5,5,5,4,8,No,No,50,No
207259,37,Female,Married,Master,Sales,Sales Manager,Part-Time,1,1,6574,10.2,1,4,4,3,3,5,59,No,Yes,Rarely,3,9,2,12,4,3,No,No,22,No
207260,36,Male,Single,Bachelor,HR,Training Specialist,Contract,2,0,5791,15.6,2,4,4,2,3,3,30,Yes,Yes,Frequently,4,11,5,7,3,6,No,No,92,Yes
207261,32,Female,Single,Bachelor,Sales,Account Executive,Contract,2,1,11119,14.2,3,4,1,3,4,3,57,No,No,Never,32,122,3,10,4,5,No,Yes,55,No
207262,41,Male,Married,Bachelor,IT,System Administrator,Full-Time,9,4,12601,13.2,3,3,4,3,3,3,47,No,No,Rarely,14,36,4,7,3,7,No,Yes,11,No
207263,39,Male,Divorced,Bachelor,IT,Software Engineer,Full-Time,3,3,5197,11.7,1,2,3,5,2,3,5,No,No,Rarely,9,30,4,3,3,9,No,No,33,No
207264,48,Female,Single,Bachelor,IT,Data Analyst,Part-Time,6,0,13151,12.7,4,3,2,3,4,3,29,No,Yes,Rarely,15,50,3,4,1,7,No,Yes,42,No
207265,27,Female,Single,PhD,IT,IT Manager,Full-Time,0,0,8795,13.5,1,3,3,3,3,5,22,Yes,No,Rarely,57,150,5,7,3,6,No,No,56,Yes
207266,31,Female,Married,Bachelor,Sales,Business Development,Full-Time,3,0,6271,12.7,1,2,2,1,1,4,53,No,No,Frequently,39,104,4,11,2,7,No,No,100,Yes
207267,43,Male,Single,Bachelor,Sales,Sales Manager,Contract,1,1,6328,14.2,2,3,4,3,1,3,82,No,No,Never,21,85,5,5,4,6,No,No,71,Yes
207268,35,Female,Married,High School,Sales,Business Development,Full-Time,10,10,10866,13.9,4,3,4,1,4,3,53,Yes,Yes,Rarely,5,13,3,7,5,8,No,Yes,31,No
207269,36,Male,Single,Master,Sales,Sales Executive,Full-Time,5,2,10552,7.5,2,3,1,2,5,1,54,No,Yes,Rarely,5,7,5,7,2,3,No,No,61,No
207270,57,Female,Married,Bachelor,IT,Software Engineer,Part-Time,9,4,9160,12.9,2,3,3,4,4,4,26,No,Yes,Never,8,21,5,2,3,2,No,Yes,15,No
207271,25,Female,Divorced,High School,IT,System Administrator,Full-Time,7,4,10252,12.9,4,3,4,3,4,2,62,No,No,Rarely,23,86,3,3,4,7,No,Yes,32,No
207272,35,Male,Married,Bachelor,IT,Software Engineer,Contract,0,0,9341,12.9,3,3,3,2,4,4,37,Yes,Yes,Rarely,29,111,2,5,4,2,No,Yes,78,Yes
207273,29,Male,Single,Bachelor,IT,Data Analyst,Full-Time,1,0,9466,14.8,2,3,3,4,1,2,33,No,No,Never,18,51,2,2,4,5,No,No,51,Yes
207274,45,Female,Divorced,PhD,IT,IT Manager,Full-Time,1,0,12174,19.4,2,4,2,4,3,3,13,No,No,Rarely,33,65,4,3,1,5,No,No,58,Yes
207275,31,Female,Married,Master,IT,System Administrator,Full-Time,6,5,10100,9.0,2,3,3,3,2,5,23,Yes,No,Rarely,20,59,1,9,2,3,No,No,60,No
207276,39,Female,Married,Master,Marketing,Content Strategist,Part-Time,6,4,11055,13.7,3,3,3,5,4,3,20,No,No,Frequently,13,25,8,8,2,3,No,Yes,40,No
207277,43,Female,Divorced,Bachelor,IT,System Administrator,Full-Time,6,4,8087,11.6,2,3,3,3,3,3,23,No,Yes,Never,13,59,9,4,3,1,No,No,25,No
207278,43,Male,Married,Bachelor,Finance,Finance Manager,Full-Time,0,0,6537,15.5,1,4,3,2,2,2,46,Yes,Yes,Never,22,66,2,8,4,11,No,No,82,Yes
207279,38,Male,Single,Bachelor,IT,Software Engineer,Full-Time,1,1,8733,12.9,2,3,4,2,3,3,33,No,Yes,Rarely,13,28,6,4,4,1,No,No,43,Yes
207280,36,Female,Single,Bachelor,Sales,Sales Manager,Full-Time,9,4,9423,16.6,3,3,2,1,2,4,15,No,No,Frequently,11,31,5,14,3,2,No,Yes,59,Yes
207281,29,Male,Married,Bachelor,Operations,Operations Manager,Full-Time,3,1,7977,13.9,3,2,1,4,4,2,44,No,Yes,Never,7,22,4,5,4,4,No,Yes,33,No
207282,36,Male,Married,Bachelor,Operations,Quality Analyst,Full-Time,3,1,6050,14.4,2,3,4,4,4,3,35,No,Yes,Rarely,30,73,1,9,4,7,No,No,29,No
207283,38,Female,Married,High School,Operations,Operations Manager,Part-Time,8,5,7636,15.9,2,3,4,5,4,3,81,Yes,Yes,Rarely,12,46,6,8,3,9,No,No,48,No
207284,41,Male,Married,Bachelor,Marketing,Marketing Manager,Full-Time,23,21,13423,12.8,5,3,4,2,3,3,22,No,No,Rarely,30,122,5,7,3,6,No,Yes,54,Yes
207285,35,Male,Single,High School,IT,Software Engineer,Contract,10,4,12220,15.5,4,3,4,3,5,2,4,No,No,Never,24,105,3,13,2,4,No,Yes,51,No
207286,52,Male,Married,Master,Operations,Operations Manager,Full-Time,5,0,5777,15.6,1,3,4,3,3,5,67,Yes,No,Frequently,9,27,4,5,4,6,No,Yes,30,No
207287,35,Male,Single,Bachelor,IT,Data Analyst,Part-Time,6,0,13517,19.2,4,4,2,3,3,1,58,No,Yes,Rarely,14,33,3,8,4,7,Yes,Yes,22,No
207288,47,Female,Single,Bachelor,IT,Software Engineer,Full-Time,1,1,7646,10.3,1,3,3,4,3,4,32,Yes,No,Rarely,13,36,3,6,4,6,No,No,57,Yes
207289,59,Female,Married,Bachelor,Marketing,Marketing Executive,Full-Time,1,1,4168,11.6,1,2,2,4,3,4,17,Yes,Yes,Frequently,11,31,7,9,3,7,No,Yes,76,Yes
207290,52,Male,Single,Master,Sales,Sales Executive,Full-Time,2,2,10427,12.7,3,3,4,3,3,1,49,Yes,No,Rarely,21,68,1,7,3,7,No,Yes,57,Yes
207291,43,Male,Divorced,Master,Operations,Quality Analyst,Full-Time,4,2,9459,18.6,2,4,3,1,5,3,31,Yes,Yes,Rarely,9,25,2,17,3,7,No,Yes,43,Yes
207292,33,Female,Divorced,High School,Sales,Sales Manager,Full-Time,9,1,7836,14.0,3,1,3,4,4,3,61,Yes,Yes,Frequently,15,33,3,8,4,8,No,Yes,50,Yes
207293,48,Female,Single,Bachelor,IT,System Administrator,Full-Time,3,3,8318,19.7,2,5,3,5,4,2,28,Yes,No,Frequently,14,50,2,12,2,8,No,No,57,Yes
207294,27,Female,Married,Master,IT,IT Manager,Full-Time,3,2,9817,16.7,2,4,4,5,4,5,60,No,No,Rarely,15,43,4,3,2,4,No,Yes,28,No
207295,29,Female,Single,Bachelor,Operations,Logistics Coordinator,Full-Time,1,1,5973,13.7,1,2,2,1,3,3,34,No,No,Never,22,68,9,9,2,3,No,Yes,60,No
207296,40,Female,Divorced,Bachelor,HR,HR Manager,Full-Time,1,1,3582,12.1,1,3,5,1,3,3,41,Yes,Yes,Rarely,26,71,4,2,3,9,No,No,74,Yes
207297,39,Male,Married,Master,Sales,Business Development,Full-Time,9,3,12972,13.1,3,3,4,3,3,3,42,Yes,No,Never,37,133,9,12,3,9,No,Yes,42,No
207298,38,Female,Married,PhD,Sales,Sales Executive,Full-Time,8,6,14222,12.3,3,4,3,3,3,2,52,No,No,Never,10,28,1,6,5,3,No,Yes,12,No
207299,45,Male,Divorced,Bachelor,Sales,Account Executive,Full-Time,4,2,8758,11.3,2,3,4,5,2,3,20,No,Yes,Rarely,33,123,3,2,4,8,No,No,67,No
207300,32,Female,Married,Bachelor,Sales,Business Development,Part-Time,3,3,7852,15.2,2,3,3,4,3,2,35,No,Yes,Rarely,10,31,7,4,2,7,No,No,51,Yes
207301,49,Female,Single,Bachelor,Sales,Sales Manager,Full-Time,1,0,8555,19.3,3,4,4,5,3,3,19,No,No,Never,12,31,2,7,1,6,No,Yes,43,Yes
207302,42,Male,Single,Master,Operations,Logistics Coordinator,Contract,2,2,8004,15.2,2,4,5,2,4,3,46,Yes,Yes,Rarely,26,100,2,7,3,7,No,No,79,Yes
207303,31,Female,Single,High School,Marketing,SEO Specialist,Full-Time,7,0,9156,17.1,3,4,4,2,3,5,34,Yes,No,Never,5,21,3,8,5,5,Yes,Yes,23,No
207304,47,Female,Single,High School,IT,System Administrator,Part-Time,2,2,4736,17.0,1,3,2,4,1,3,48,Yes,No,Rarely,27,103,3,2,4,8,No,No,69,No
207305,46,Male,Married,Bachelor,Finance,Finance Manager,Full-Time,3,2,6607,12.3,1,4,2,3,3,3,46,Yes,No,Rarely,26,59,7,11,2,2,No,Yes,62,Yes
207306,39,Male,Divorced,Bachelor,IT,System Administrator,Contract,4,1,10709,13.4,3,2,5,4,3,3,37,No,No,Frequently,2,6,3,2,3,6,No,Yes,29,No
207307,26,Male,Single,Master,IT,System Administrator,Full-Time,2,2,6892,14.9,1,2,4,3,5,4,42,No,No,Never,27,87,4,2,3,4,No,No,43,No
207308,23,Male,Single,PhD,Operations,Operations Executive,Full-Time,5,3,7387,13.3,1,3,2,2,4,4,32,No,Yes,Frequently,16,58,6,4,3,2,No,No,57,No
207309,36,Male,Married,Bachelor,Sales,Sales Manager,Full-Time,18,9,13479,17.5,5,4,1,5,5,5,73,Yes,Yes,Rarely,17,58,3,11,2,7,Yes,Yes,39,No
207310,24,Male,Divorced,Master,Sales,Business Development,Full-Time,0,0,8683,12.8,2,4,4,4,4,2,23,No,Yes,Never,2,7,7,2,4,5,No,No,44,No
207311,50,Male,Married,Bachelor,Finance,Finance Manager,Full-Time,4,1,11414,18.9,4,4,3,3,4,3,25,No,No,Frequently,5,14,2,6,4,6,No,Yes,3,No
207312,55,Male,Single,Bachelor,Marketing,Content Strategist,Full-Time,1,1,7637,12.2,3,4,2,4,1,4,30,No,Yes,Rarely,14,38,7,13,4,2,No,Yes,56,No
207313,29,Male,Married,Master,IT,Software Engineer,Full-Time,1,0,6887,16.5,1,3,4,4,4,5,15,Yes,No,Rarely,38,90,2,5,4,10,No,No,67,Yes
207314,52,Male,Divorced,Bachelor,Finance,Accountant,Contract,3,0,10917,11.4,3,3,5,1,4,3,48,No,No,Rarely,16,52,2,2,4,5,No,Yes,41,No
207315,39,Male,Single,Master,IT,IT Manager,Full-Time,5,4,11893,13.9,3,4,4,2,3,4,47,Yes,Yes,Never,5,20,3,5,4,12,Yes,Yes,39,No
207316,35,Male,Married,Bachelor,Marketing,Content Strategist,Full-Time,6,4,7800,16.9,3,3,4,3,3,3,23,No,No,Rarely,22,70,5,2,4,5,No,Yes,35,No
207317,48,Female,Single,Bachelor,Finance,Financial Analyst,Full-Time,14,9,12842,16.3,4,4,4,4,4,3,31,No,No,Rarely,19,64,10,10,4,6,No,Yes,0,No
207318,44,Male,Married,Master,Marketing,Content Strategist,Part-Time,9,6,10912,10.6,3,3,3,3,2,3,37,No,No,Never,32,79,5,2,3,4,No,Yes,51,No
207319,32,Male,Single,High School,Marketing,SEO Specialist,Contract,11,11,8686,15.9,4,5,3,2,3,5,46,No,Yes,Never,5,17,4,5,3,4,Yes,Yes,19,No
207320,41,Female,Married,Master,Operations,Operations Manager,Part-Time,0,0,4997,17.3,1,3,4,3,4,3,53,Yes,Yes,Never,15,53,7,5,3,6,No,No,39,No
207321,43,Male,Married,High School,Sales,Sales Executive,Part-Time,2,2,6271,16.1,2,4,4,2,3,3,65,Yes,No,Rarely,26,80,7,9,4,7,No,No,66,No
207322,57,Male,Married,PhD,Finance,Accountant,Full-Time,0,0,8888,14.6,1,4,3,4,3,5,41,No,No,Frequently,3,9,2,14,4,3,No,No,32,No
207323,41,Male,Married,Bachelor,Sales,Sales Manager,Full-Time,2,1,5846,10.0,2,2,4,2,3,2,58,No,Yes,Never,8,33,2,12,4,3,No,Yes,53,Yes
207324,40,Female,Single,High School,Sales,Sales Manager,Full-Time,10,2,9249,10.9,4,3,3,2,5,3,21,No,No,Never,3,10,2,12,4,3,No,Yes,38,No
207325,44,Male,Single,Master,Marketing,Marketing Executive,Full-Time,15,1,11104,10.9,3,5,4,3,5,5,21,No,No,Frequently,16,51,3,12,4,3,No,Yes,26,No
207326,30,Female,Single,Master,IT,IT Manager,Full-Time,5,5,11823,17.5,2,3,5,4,2,4,56,No,Yes,Never,28,121,5,9,2,5,No,No,63,Yes
207327,43,Female,Single,Bachelor,Finance,Auditor,Full-Time,2,0,7989,13.6,2,3,4,3,4,1,37,No,Yes,Rarely,14,42,7,2,4,3,No,No,20,No
207328,27,Male,Married,Master,IT,Data Analyst,Full-Time,5,3,10585,18.2,2,3,1,4,4,4,66,Yes,No,Frequently,29,72,2,6,2,4,No,No,89,Yes
207329,57,Male,Single,Bachelor,Finance,Accountant,Full-Time,7,1,7382,16.0,2,3,2,2,3,3,65,No,Yes,Frequently,16,58,4,5,1,5,No,No,81,Yes
207330,38,Female,Divorced,High School,Sales,Sales Executive,Full-Time,2,0,2983,12.5,1,2,2,2,4,4,12,No,Yes,Frequently,21,69,3,4,4,6,No,Yes,55,No
207331,36,Male,Married,Bachelor,Finance,Auditor,Full-Time,0,0,7518,15.7,2,4,4,3,3,4,84,No,Yes,Never,23,81,3,4,4,4,No,No,49,No
207332,53,Male,Divorced,Master,IT,System Administrator,Part-Time,7,2,12500,19.5,3,4,3,2,5,3,8,No,No,Frequently,4,9,4,4,5,3,No,Yes,45,No
