employee_id,age,gender,marital_status,education_level,department,job_role,employment_type,years_at_company,years_in_current_role,monthly_income,salary_hike_percent,job_level,performance_rating,job_satisfaction,work_life_balance,environment_satisfaction,relationship_satisfaction,training_hours_last_year,overtime,remote_work,business_travel,distance_from_home,commute_time_minutes,number_of_projects,team_size,manager_rating,absence_days,promotion_last_5_years,stock_option,attrition_risk_score,attrition
208371,37,Male,Married,Bachelor,Operations,Quality Analyst,Part-Time,1,0,7510,16.4,2,4,5,1,5,3,28,0,0,Never,17,56,4,12,4,3,0,0,29,0
208372,18,Female,Single,Master,Finance,Accountant,Full-Time,0,0,7255,9.8,1,3,3,3,3,4,60,0,0,Never,34,150,3,6,4,2,0,0,29,0
208373,40,Female,Married,Bachelor,HR,HR Executive,Part-Time,6,2,9663,14.7,4,3,4,4,4,5,40,1,0,Frequently,28,104,6,14,3,8,0,1,61,1
208374,54,Male,Single,Master,Sales,Sales Executive,Full-Time,17,16,15584,15.0,4,4,2,1,2,2,19,1,0,Rarely,16,34,8,10,2,11,1,1,78,1
208375,36,Male,Single,Bachelor,HR,HR Manager,Full-Time,11,11,10420,13.2,4,2,4,5,3,4,1,0,1,Rarely,7,30,4,15,4,4,0,1,4,0
208376,31,Female,Divorced,Bachelor,HR,HR Manager,Full-Time,9,3,10934,20.9,4,5,2,2,3,2,8,1,1,Rarely,11,37,2,7,2,9,0,1,66,1
208377,32,Female,Married,High School,Marketing,SEO Specialist,Full-Time,0,0,7019,18.6,3,4,4,2,3,2,27,0,0,Rarely,29,97,2,5,4,4,0,1,49,0
208378,34,Male,Divorced,Master,IT,System Administrator,Full-Time,6,4,12097,11.7,3,4,3,4,3,3,62,0,1,Frequently,29,33,4,10,4,7,1,1,26,0
208379,49,Female,Married,Bachelor,HR,Training Specialist,Full-Time,23,13,12393,17.1,5,3,3,4,5,4,39,0,0,Frequently,1,5,7,7,4,4,0,1,31,0
208380,31,Male,Married,Master,HR,Recruiter,Full-Time,10,4,9680,14.5,3,3,3,3,3,5,51,0,0,Never,11,31,3,14,1,3,0,1,29,0
208381,25,Male,Single,Bachelor,IT,Data Analyst,Full-Time,7,0,10322,11.4,2,4,4,1,4,3,34,0,0,Never,13,48,2,12,1,1,1,0,43,0
208382,41,Male,Married,High School,IT,IT Manager,Full-Time,3,2,4269,10.3,1,2,3,3,1,2,76,1,1,Rarely,22,90,3,14,5,10,0,0,73,0
208383,50,Male,Married,High School,IT,IT Manager,Full-Time,1,0,8533,16.4,3,3,3,4,3,3,57,0,1,Rarely,20,68,1,8,3,4,0,1,23,0
208384,25,Female,Married,Bachelor,Sales,Sales Executive,Contract,3,3,9321,15.7,3,3,4,4,4,4,45,0,1,Rarely,2,5,5,7,3,5,0,1,24,0
208385,58,Male,Single,Master,IT,IT Manager,Full-Time,1,0,7843,14.3,1,4,5,1,4,5,12,1,0,Rarely,12,27,3,4,3,6,0,0,56,0
208386,32,Female,Married,Bachelor,Operations,Quality Analyst,Full-Time,2,1,7245,18.0,2,4,2,4,2,2,34,0,1,Rarely,4,14,3,16,4,4,0,1,48,0
208387,49,Female,Divorced,PhD,IT,Software Engineer,Full-Time,8,7,18525,17.3,4,4,4,2,3,3,23,0,0,Never,9,34,4,12,3,9,1,1,13,0
208388,38,Male,Single,Bachelor,Sales,Sales Executive,Contract,1,1,7204,21.4,3,3,3,4,4,3,16,0,0,Rarely,20,43,7,4,5,9,0,1,27,0
208389,44,Female,Married,High School,IT,System Administrator,Full-Time,4,1,9815,16.3,3,3,2,3,3,1,52,0,1,Never,18,48,6,17,3,4,0,1,44,0
208390,39,Female,Married,Master,Sales,Account Executive,Full-Time,8,3,10519,17.1,3,3,2,4,3,3,1,1,1,Never,2,6,2,2,4,8,0,1,67,1
208391,35,Female,Divorced,Bachelor,Sales,Sales Executive,Part-Time,4,4,6904,16.1,2,5,2,4,4,3,59,0,1,Rarely,13,38,7,6,3,5,0,0,34,0
208392,18,Male,Single,Master,Marketing,Marketing Executive,Full-Time,0,0,11677,19.2,3,4,3,4,3,3,8,0,0,Never,1,5,1,5,4,0,0,1,27,0
208393,18,Male,Married,Master,Sales,Business Development,Full-Time,0,0,5901,17.7,1,4,1,5,4,2,49,0,1,Rarely,21,78,6,8,3,4,0,0,58,0
208394,38,Female,Single,High School,IT,System Administrator,Full-Time,4,4,5817,14.4,2,2,2,2,3,4,37,0,0,Rarely,29,106,4,9,3,6,0,0,78,1
208395,34,Female,Divorced,Bachelor,Marketing,Marketing Manager,Full-Time,0,0,5875,15.1,1,5,4,4,3,4,54,1,0,Never,13,39,1,7,3,4,0,0,48,0
208396,41,Male,Single,Bachelor,Finance,Accountant,Full-Time,4,2,12177,14.2,4,2,5,4,2,4,57,1,0,Frequently,25,85,1,2,3,10,0,1,59,1
208397,20,Male,Divorced,Bachelor,IT,Data Analyst,Full-Time,1,1,7086,14.0,2,2,3,2,4,5,25,0,0,Never,8,17,4,11,2,2,0,0,77,1
208398,30,Female,Single,Bachelor,Finance,Accountant,Contract,1,1,5320,16.9,1,3,3,2,3,3,36,0,0,Rarely,13,45,3,9,3,3,0,1,55,1
208399,34,Male,Married,Bachelor,IT,System Administrator,Full-Time,6,6,13068,10.2,3,3,3,5,4,3,69,0,0,Frequently,25,77,5,11,2,4,0,1,35,0
208400,46,Male,Single,Bachelor,IT,System Administrator,Part-Time,0,0,4986,15.6,1,4,3,4,3,2,34,0,1,Rarely,21,70,5,4,2,3,0,0,60,0
208401,45,Male,Single,Bachelor,IT,Software Engineer,Contract,2,2,9017,15.8,2,3,3,3,5,4,39,1,0,Rarely,13,27,3,11,3,2,0,1,38,0
208402,23,Male,Married,Bachelor,IT,Software Engineer,Full-Time,5,4,10502,7.8,3,1,3,4,4,3,41,0,0,Rarely,11,28,4,11,4,3,0,1,22,0
208403,27,Male,Divorced,Bachelor,IT,Data Analyst,Full-Time,3,1,7849,9.1,2,2,4,3,5,2,75,0,0,Rarely,16,55,1,4,3,5,0,1,11,0
208404,40,Female,Single,Bachelor,IT,Software Engineer,Contract,0,0,7687,10.2,2,3,4,3,2,2,34,0,1,Frequently,12,39,3,9,2,6,0,0,70,1
208405,38,Male,Married,High School,Finance,Auditor,Part-Time,1,1,4102,15.0,1,4,1,1,5,2,1,0,0,Never,25,106,4,7,1,6,0,0,88,1
208406,38,Female,Married,High School,Finance,Auditor,Full-Time,5,1,9907,17.9,4,4,3,4,4,3,36,0,1,Rarely,18,32,7,3,2,3,1,1,4,0
208407,49,Female,Married,Bachelor,IT,IT Manager,Contract,2,1,5591,13.7,1,4,3,4,4,2,42,1,1,Never,22,32,3,6,3,5,0,0,72,1
208408,40,Female,Single,High School,Finance,Accountant,Part-Time,22,21,12875,19.0,5,3,3,4,2,4,48,0,0,Never,7,19,3,6,4,5,0,1,22,0
208409,43,Female,Single,High School,Sales,Account Executive,Full-Time,7,7,9197,18.1,3,5,2,3,5,5,22,0,0,Rarely,18,56,1,7,3,5,0,1,22,0
208410,44,Male,Divorced,Bachelor,Sales,Business Development,Full-Time,16,4,13382,10.4,4,3,5,4,3,3,48,0,1,Frequently,9,30,5,5,3,6,0,1,30,0
208411,32,Female,Divorced,Bachelor,Operations,Logistics Coordinator,Contract,3,1,9232,16.6,3,3,4,3,2,3,36,1,0,Rarely,21,82,4,11,2,10,0,1,72,1
208412,24,Male,Married,High School,IT,Software Engineer,Full-Time,6,6,8382,15.4,2,3,3,3,4,2,44,1,0,Never,9,32,5,7,4,7,0,0,52,1
208413,54,Female,Married,Master,IT,Data Analyst,Full-Time,1,0,9871,19.5,2,4,3,4,4,5,36,0,0,Rarely,20,36,3,11,3,7,0,0,36,0
208414,38,Male,Single,Bachelor,Finance,Finance Manager,Full-Time,10,10,14225,14.8,5,3,4,4,1,3,14,0,1,Rarely,9,42,7,9,5,7,0,1,49,1
208415,29,Female,Married,Master,Marketing,Content Strategist,Part-Time,1,0,7036,16.4,1,3,3,5,3,3,44,0,1,Rarely,7,26,2,10,3,3,0,1,21,0
208416,28,Male,Single,High School,Sales,Sales Executive,Part-Time,1,1,5329,13.3,2,3,3,1,4,1,36,1,1,Never,13,50,2,11,3,6,0,0,91,1
208417,43,Male,Single,High School,Sales,Sales Manager,Full-Time,5,2,7600,17.4,2,3,3,5,5,3,87,0,0,Rarely,23,80,4,12,3,6,0,0,23,0
208418,21,Female,Single,High School,HR,Recruiter,Part-Time,0,0,5515,10.6,2,3,1,4,3,3,45,0,0,Never,14,61,6,14,2,4,0,1,62,0
208419,18,Male,Married,Bachelor,Operations,Operations Executive,Full-Time,0,0,4906,18.9,1,5,4,3,4,1,53,0,0,Rarely,11,35,2,9,3,5,0,0,21,0
208420,27,Male,Married,PhD,Marketing,Marketing Executive,Full-Time,9,0,12332,19.7,3,4,2,1,2,2,56,0,1,Never,16,62,2,8,2,8,0,1,75,1
208421,56,Male,Married,Bachelor,IT,Data Analyst,Contract,1,0,9161,15.4,2,4,5,2,4,4,20,0,0,Never,19,72,1,7,4,6,0,0,57,0
208422,44,Female,Married,Bachelor,HR,Recruiter,Full-Time,11,4,6817,20.0,2,4,2,4,5,5,6,1,0,Rarely,13,39,6,8,2,8,0,1,52,0
208423,46,Male,Married,High School,HR,HR Executive,Full-Time,4,4,3269,17.8,1,4,3,5,2,3,26,0,1,Rarely,45,130,4,10,4,2,0,1,52,0
208424,33,Male,Married,High School,Sales,Account Executive,Contract,9,5,5584,12.8,2,3,3,3,4,2,22,0,1,Never,25,67,8,6,3,4,0,0,43,1
208425,40,Female,Single,Master,Finance,Finance Manager,Full-Time,16,7,17756,14.3,5,2,3,5,3,2,37,0,0,Never,3,8,4,7,1,3,0,1,40,0
208426,39,Male,Divorced,High School,Operations,Operations Executive,Full-Time,2,1,3295,10.1,1,3,4,3,4,3,19,1,0,Frequently,15,61,6,5,2,9,0,0,57,0
208427,35,Male,Married,Master,Finance,Finance Manager,Full-Time,4,2,14026,11.7,4,3,1,3,3,3,22,1,0,Rarely,26,66,5,3,5,9,0,1,73,1
208428,36,Female,Single,Bachelor,IT,Software Engineer,Full-Time,2,1,6693,13.9,1,4,2,4,4,3,23,0,0,Rarely,8,24,6,6,3,5,0,0,53,0
208429,34,Male,Divorced,High School,Finance,Financial Analyst,Full-Time,8,1,7009,15.0,2,3,3,1,5,3,45,0,1,Never,4,6,3,10,3,5,0,0,31,0
208430,32,Male,Married,Master,IT,Data Analyst,Full-Time,7,2,12884,11.3,3,4,3,3,1,3,32,0,1,Rarely,18,36,2,5,4,4,0,1,23,0
208431,36,Female,Married,Master,HR,HR Manager,Full-Time,7,5,6143,10.8,2,3,5,2,3,4,44,0,0,Rarely,7,17,3,9,4,4,0,0,52,0
208432,31,Female,Married,Bachelor,IT,Data Analyst,Contract,2,1,10208,10.7,2,3,4,2,5,2,34,0,1,Rarely,31,56,3,13,2,6,0,0,88,1
208433,34,Female,Married,Bachelor,Sales,Account Executive,Full-Time,5,3,7736,20.5,3,2,4,4,1,3,28,1,0,Rarely,6,22,1,5,3,8,0,1,24,0
208434,31,Male,Single,Master,IT,System Administrator,Full-Time,6,6,8147,16.8,1,3,4,1,3,3,40,0,0,Rarely,16,51,4,10,4,2,0,0,48,1
208435,33,Male,Married,Bachelor,IT,System Administrator,Full-Time,4,1,10570,11.1,3,3,4,4,2,3,53,0,0,Rarely,21,58,5,11,4,2,0,1,31,0
208436,41,Male,Divorced,Master,Operations,Operations Manager,Contract,3,2,7392,14.2,2,4,3,3,4,3,45,1,0,Frequently,4,17,1,9,4,4,0,0,63,0
208437,45,Male,Married,Master,IT,System Administrator,Full-Time,1,0,9510,12.5,2,3,3,5,2,5,21,0,1,Frequently,7,20,1,8,4,5,0,0,52,1
208438,34,Female,Single,Master,Marketing,SEO Specialist,Full-Time,2,1,10213,14.1,3,4,5,2,1,3,37,0,0,Rarely,25,101,6,7,3,4,0,1,50,1
208439,40,Male,Single,Master,IT,IT Manager,Part-Time,9,5,15338,13.2,4,4,3,2,3,4,68,0,0,Rarely,4,10,3,11,3,7,1,1,20,0
208440,38,Female,Single,High School,Marketing,Content Strategist,Full-Time,6,4,7312,12.0,3,4,4,4,5,4,24,1,0,Rarely,3,10,4,6,2,8,0,1,38,1
208441,40,Male,Divorced,Bachelor,IT,Software Engineer,Full-Time,9,1,12636,15.6,3,5,2,2,3,5,36,1,0,Never,11,36,7,5,3,8,0,1,64,0
208442,36,Male,Single,Master,IT,IT Manager,Part-Time,3,0,10449,21.6,2,5,4,4,2,4,42,0,1,Rarely,34,104,4,10,4,4,0,0,54,0
208443,34,Female,Married,Bachelor,IT,IT Manager,Full-Time,6,1,8999,12.8,2,3,5,3,3,4,17,0,1,Rarely,4,15,5,11,3,7,0,0,26,0
208444,33,Male,Single,Master,IT,Data Analyst,Full-Time,8,3,13243,18.4,3,4,3,2,3,3,74,0,0,Rarely,10,32,1,14,3,4,1,1,5,0
208445,35,Male,Single,High School,Operations,Quality Analyst,Full-Time,2,2,5133,13.3,2,3,1,3,3,3,50,0,0,Rarely,13,48,6,15,4,3,0,0,35,1
208446,36,Female,Single,Bachelor,IT,Software Engineer,Full-Time,11,3,14046,8.1,4,3,4,5,3,4,12,0,1,Rarely,3,10,2,6,2,7,0,1,27,0
208447,25,Male,Married,PhD,Marketing,SEO Specialist,Full-Time,3,2,10253,14.6,3,2,3,4,4,2,34,0,0,Rarely,8,29,5,2,3,8,0,1,30,0
208448,29,Male,Married,Master,Operations,Quality Analyst,Full-Time,0,0,7899,19.5,2,5,2,3,3,3,44,1,0,Rarely,12,29,4,10,2,11,0,0,76,1
208449,22,Female,Single,Bachelor,IT,System Administrator,Full-Time,2,1,7031,13.9,2,1,2,5,4,4,13,0,1,Never,5,21,4,4,2,7,0,0,65,1
208450,28,Male,Married,Master,IT,Software Engineer,Full-Time,6,0,12508,10.5,3,1,1,4,4,4,18,1,0,Never,11,48,1,11,3,14,0,1,49,0
208451,37,Female,Married,Bachelor,Sales,Sales Manager,Full-Time,1,0,7969,18.9,2,4,3,4,4,4,28,0,0,Rarely,17,50,5,11,4,3,0,1,29,0
208452,40,Male,Single,Master,Operations,Operations Manager,Full-Time,1,1,6966,17.7,2,5,5,3,5,3,61,0,0,Never,8,28,3,10,5,6,0,0,9,0
208453,19,Male,Divorced,Bachelor,Operations,Quality Analyst,Full-Time,1,0,8047,16.8,2,4,5,2,3,2,22,0,0,Never,16,32,5,3,4,7,0,0,52,0
208454,43,Male,Married,Bachelor,IT,Software Engineer,Part-Time,1,0,7744,17.4,1,5,3,4,2,2,72,0,1,Rarely,41,150,2,5,2,8,0,1,65,1
208455,41,Female,Married,Bachelor,Sales,Sales Executive,Full-Time,6,1,8355,13.7,2,4,4,2,4,3,36,0,0,Frequently,7,22,6,8,3,5,0,0,45,1
208456,59,Male,Divorced,Bachelor,Sales,Sales Executive,Full-Time,7,7,9884,14.7,3,3,3,3,3,2,42,0,1,Rarely,28,81,3,8,3,6,0,1,43,0
208457,48,Male,Married,PhD,Operations,Quality Analyst,Full-Time,1,1,5628,16.4,1,3,3,3,3,3,40,0,0,Never,8,24,3,11,4,7,0,0,24,0
208458,22,Male,Married,Bachelor,Marketing,Content Strategist,Full-Time,4,3,8154,15.9,2,3,4,3,2,4,16,1,1,Frequently,29,74,5,14,4,7,0,0,81,1
208459,31,Male,Single,Bachelor,Sales,Business Development,Contract,4,0,5242,8.3,1,3,4,2,5,4,44,1,0,Frequently,7,25,1,13,4,9,0,0,75,1
208460,58,Female,Divorced,Master,IT,System Administrator,Full-Time,2,1,9839,17.5,2,3,5,2,3,4,33,0,0,Rarely,18,55,4,3,3,8,0,0,32,0
208461,18,Female,Married,Bachelor,Finance,Financial Analyst,Part-Time,0,0,6947,19.4,1,2,3,3,2,1,22,1,0,Never,17,58,3,11,4,7,0,0,55,0
208462,41,Female,Single,Bachelor,HR,Recruiter,Part-Time,6,2,6486,17.3,2,3,1,2,2,3,47,0,0,Rarely,10,21,4,4,3,5,0,1,52,0
208463,50,Female,Married,Bachelor,Finance,Accountant,Full-Time,0,0,5235,9.1,1,1,2,3,3,3,43,0,1,Rarely,16,36,6,9,3,7,0,0,62,0
208464,44,Male,Single,Master,IT,IT Manager,Part-Time,6,0,17003,13.7,4,4,3,2,1,2,48,0,0,Frequently,2,7,1,6,4,5,1,1,27,0
208465,34,Male,Married,Bachelor,Finance,Auditor,Full-Time,0,0,5045,16.3,2,3,1,3,3,3,47,0,1,Never,5,8,2,6,3,9,0,1,40,0
208466,44,Male,Married,High School,IT,Data Analyst,Full-Time,0,0,6585,16.4,2,5,2,3,3,4,49,1,0,Rarely,8,36,5,3,4,5,0,0,76,1
208467,41,Male,Single,Bachelor,Sales,Sales Executive,Full-Time,2,2,6916,9.0,2,3,4,2,3,5,37,0,1,Rarely,14,23,3,13,4,6,0,0,51,0
208468,34,Male,Married,High School,Marketing,Marketing Manager,Full-Time,5,3,4471,19.1,1,4,3,4,2,4,54,0,0,Rarely,23,63,5,5,5,1,0,1,34,0
208469,41,Male,Single,High School,Marketing,Content Strategist,Full-Time,7,0,7243,8.3,3,3,4,4,3,2,0,1,0,Rarely,19,50,9,4,5,11,0,1,42,0
208470,34,Female,Single,Bachelor,Marketing,Marketing Executive,Full-Time,1,1,6238,13.2,2,2,5,5,3,5,37,0,1,Frequently,1,5,4,6,4,3,0,1,31,0
208471,47,Female,Married,Bachelor,Finance,Financial Analyst,Full-Time,2,2,6174,21.2,2,3,4,2,2,4,40,0,1,Rarely,22,74,4,9,3,5,0,0,15,0
208472,41,Male,Single,Bachelor,IT,Software Engineer,Full-Time,2,1,5959,15.2,1,3,4,5,3,4,51,1,0,Frequently,14,56,7,4,3,12,0,1,46,0
208473,31,Male,Single,High School,IT,System Administrator,Full-Time,3,1,8158,11.5,2,3,3,4,4,3,8,1,1,Rarely,10,35,1,12,3,11,0,0,38,1
208474,44,Female,Single,Bachelor,Sales,Sales Executive,Contract,4,1,8621,13.5,4,2,2,4,4,3,0,0,0,Frequently,49,128,5,5,5,1,0,1,67,0
208475,22,Male,Single,Bachelor,Sales,Sales Manager,Contract,4,4,9049,13.8,3,3,2,3,2,5,28,0,0,Rarely,20,46,7,10,5,3,0,1,43,0
208476,33,Male,Married,Bachelor,IT,Data Analyst,Full-Time,1,0,8382,12.0,2,3,3,3,3,5,26,0,1,Never,4,14,3,7,3,6,0,1,21,0
208477,57,Female,Divorced,Master,Sales,Account Executive,Full-Time,1,1,6460,14.8,1,3,2,3,1,2,79,1,0,Frequently,5,18,4,7,2,8,0,1,94,1
208478,38,Female,Married,Master,Sales,Account Executive,Full-Time,4,0,6612,17.9,2,2,1,1,4,4,0,0,0,Rarely,25,80,2,11,3,5,0,0,48,0
208479,41,Male,Married,Master,IT,System Administrator,Full-Time,1,1,10610,11.0,3,3,3,4,3,4,57,0,0,Frequently,10,31,4,2,4,8,0,1,40,0
208480,39,Female,Married,High School,HR,HR Manager,Part-Time,1,0,5295,10.9,1,3,2,3,3,2,14,0,0,Rarely,3,8,3,10,4,6,0,0,57,0
208481,33,Male,Married,High School,IT,IT Manager,Part-Time,10,6,11715,12.4,4,3,3,2,2,5,29,0,1,Rarely,15,44,3,15,2,9,0,1,59,1
208482,32,Female,Married,Master,IT,IT Manager,Part-Time,3,2,9325,11.8,1,2,2,1,3,5,58,1,0,Rarely,14,36,4,5,4,8,0,0,83,1
208483,30,Male,Single,High School,HR,HR Manager,Full-Time,1,0,3118,16.9,1,4,1,1,2,3,25,0,1,Never,29,95,3,7,3,7,0,1,86,1
208484,43,Male,Single,Master,Sales,Sales Manager,Full-Time,1,0,6103,17.4,1,3,3,3,3,4,21,0,0,Never,23,60,3,8,4,3,0,0,27,0
208485,32,Male,Married,Master,Finance,Auditor,Contract,2,0,13945,14.2,4,5,2,3,4,3,56,1,0,Rarely,13,38,5,9,3,6,0,1,64,1
208486,42,Female,Married,Bachelor,Operations,Quality Analyst,Full-Time,3,2,7669,16.3,3,3,2,4,3,2,30,0,0,Rarely,24,39,7,3,2,2,0,1,54,0
208487,50,Male,Married,Master,IT,System Administrator,Part-Time,3,1,8514,12.9,2,2,4,5,2,4,21,0,0,Never,24,69,4,12,3,6,0,0,47,0
208488,37,Female,Single,Bachelor,Finance,Auditor,Contract,3,2,7543,18.3,2,3,2,3,4,1,27,0,1,Frequently,14,33,2,12,4,3,0,0,57,1
208489,35,Male,Single,Bachelor,IT,IT Manager,Full-Time,2,1,7632,9.6,2,3,3,5,3,3,33,0,1,Rarely,11,40,2,3,4,6,0,0,21,0
208490,35,Female,Single,High School,IT,IT Manager,Full-Time,7,5,5585,8.7,1,2,3,3,3,2,20,1,0,Rarely,15,45,4,5,4,5,0,0,70,1
208491,32,Female,Single,High School,IT,Software Engineer,Full-Time,14,7,9252,17.2,3,3,3,5,3,5,18,0,0,Rarely,15,55,3,14,2,10,0,1,41,0
208492,32,Female,Divorced,High School,Operations,Logistics Coordinator,Full-Time,0,0,3046,9.8,2,4,1,2,3,2,38,0,1,Frequently,9,31,4,14,1,2,0,1,75,1
208493,42,Male,Divorced,Bachelor,IT,System Administrator,Contract,12,3,9634,15.8,2,3,3,3,5,3,52,1,0,Rarely,5,17,3,6,3,4,0,1,45,1
208494,27,Female,Married,Master,IT,System Administrator,Full-Time,1,1,8069,13.0,2,3,1,3,3,4,21,1,1,Rarely,24,92,6,3,4,7,0,1,60,1
208495,41,Female,Married,High School,IT,System Administrator,Full-Time,5,3,10539,9.9,4,2,1,4,4,3,16,0,0,Never,14,46,4,6,3,3,0,1,39,0
208496,28,Female,Married,High School,IT,Software Engineer,Full-Time,9,5,9234,12.9,3,4,2,3,3,3,19,1,1,Never,33,67,7,2,3,5,0,1,60,1
208497,37,Female,Divorced,Bachelor,Sales,Account Executive,Contract,8,5,9055,12.5,3,1,4,5,5,4,27,0,0,Never,14,45,3,10,3,6,0,1,20,0
208498,18,Female,Single,Bachelor,Operations,Logistics Coordinator,Full-Time,0,0,8906,12.0,3,3,4,4,2,4,43,0,1,Rarely,18,52,4,5,3,5,0,1,35,0
208499,43,Female,Single,Master,Marketing,Content Strategist,Part-Time,2,1,4896,17.0,1,2,3,1,3,4,82,0,1,Rarely,8,20,1,2,4,8,0,0,26,0
208500,52,Male,Married,Bachelor,IT,System Administrator,Full-Time,9,1,10569,12.1,3,3,1,3,3,5,31,0,1,Rarely,15,37,6,2,3,4,0,1,33,0
208501,31,Female,Single,Master,IT,IT Manager,Full-Time,11,9,16887,11.8,4,2,3,2,3,3,26,0,0,Never,35,136,5,10,2,4,0,1,65,1
208502,33,Male,Single,Bachelor,Finance,Finance Manager,Contract,0,0,6519,16.8,2,4,3,3,5,3,35,0,1,Rarely,31,80,3,14,4,2,0,0,53,0
208503,40,Male,Married,Master,IT,IT Manager,Contract,9,3,12946,18.1,4,3,3,3,4,2,37,0,0,Rarely,5,12,4,14,5,6,0,1,31,0
208504,51,Male,Married,PhD,IT,System Administrator,Contract,3,3,15667,19.3,3,3,2,2,3,1,54,0,0,Rarely,13,38,4,11,2,7,0,1,86,1
208505,43,Male,Married,Bachelor,Finance,Accountant,Contract,15,6,16229,20.1,5,3,4,1,3,3,47,0,0,Frequently,16,58,3,11,4,5,0,1,43,0
208506,23,Male,Divorced,PhD,Finance,Finance Manager,Full-Time,5,1,16154,3.7,4,2,1,4,3,2,43,0,0,Rarely,14,50,2,3,3,6,0,1,37,0
208507,36,Male,Married,Bachelor,IT,IT Manager,Full-Time,3,3,9767,9.0,2,3,4,2,3,3,35,0,1,Never,9,35,7,9,4,5,0,0,49,0
208508,48,Male,Married,High School,IT,Software Engineer,Full-Time,0,0,8464,16.5,3,3,2,3,2,5,55,0,1,Rarely,5,18,6,13,2,5,0,1,70,1
208509,51,Male,Divorced,Master,HR,HR Executive,Full-Time,2,0,6764,13.0,2,4,3,2,1,2,35,1,0,Rarely,12,28,5,8,1,4,0,0,92,1
208510,38,Male,Single,Bachelor,Finance,Finance Manager,Full-Time,1,1,4240,14.0,1,3,3,3,3,3,47,0,0,Never,24,87,2,2,3,5,0,0,24,0
208511,35,Female,Married,Bachelor,IT,IT Manager,Full-Time,1,0,7573,10.5,2,2,3,2,4,3,31,0,1,Rarely,15,46,5,12,3,6,0,0,67,0
208512,37,Male,Married,Bachelor,Marketing,Content Strategist,Full-Time,5,1,7533,17.8,3,4,2,5,3,3,38,1,0,Rarely,11,41,5,7,2,8,1,1,56,1
208513,38,Female,Married,Bachelor,IT,Software Engineer,Part-Time,20,17,17771,22.5,5,5,5,3,5,3,39,0,0,Rarely,3,7,2,2,3,6,1,1,0,0
208514,38,Female,Single,Bachelor,HR,Recruiter,Full-Time,1,1,5966,19.8,1,5,3,5,4,4,35,0,0,Rarely,10,40,4,10,4,5,0,0,37,0
208515,30,Female,Married,High School,Operations,Quality Analyst,Full-Time,4,0,5933,16.2,2,2,1,3,4,1,28,1,0,Rarely,9,19,5,5,3,11,0,0,62,1
208516,30,Male,Single,Master,Sales,Business Development,Full-Time,4,3,5354,10.0,1,3,4,1,3,5,48,1,0,Rarely,8,23,3,6,4,5,0,0,45,0
208517,50,Male,Single,High School,IT,IT Manager,Full-Time,1,0,7119,18.9,1,4,3,4,3,4,31,1,1,Rarely,5,10,6,10,2,6,0,0,57,0
208518,25,Male,Single,Bachelor,Sales,Sales Executive,Full-Time,7,7,9706,14.6,3,1,3,2,5,4,36,1,0,Never,13,31,4,5,2,8,0,1,72,1
208519,30,Female,Single,Bachelor,Sales,Sales Manager,Contract,4,0,8966,14.4,2,5,2,3,4,5,63,1,0,Frequently,33,67,6,15,3,5,0,1,84,1
208520,46,Female,Married,PhD,Marketing,Marketing Manager,Full-Time,1,1,7245,19.6,1,4,1,3,4,3,43,1,1,Rarely,12,30,8,2,3,10,0,1,54,1
208521,28,Male,Married,Bachelor,IT,IT Manager,Full-Time,0,0,7056,16.3,1,3,4,4,4,3,77,0,1,Rarely,9,23,4,12,5,8,0,0,27,0
208522,31,Female,Married,High School,IT,Software Engineer,Part-Time,1,0,7139,15.0,2,2,3,4,3,3,33,0,0,Rarely,8,16,2,3,4,3,0,0,33,0
208523,36,Male,Married,High School,Operations,Operations Executive,Full-Time,4,2,5093,13.1,2,2,2,3,3,3,28,1,1,Rarely,3,6,7,2,3,9,0,0,66,1
208524,23,Male,Married,Bachelor,Sales,Account Executive,Full-Time,1,1,4673,15.0,1,3,3,3,3,4,22,0,0,Rarely,18,73,2,8,4,4,0,1,13,0
208525,60,Male,Married,Bachelor,IT,IT Manager,Contract,3,1,8144,21.5,2,4,4,2,4,3,37,0,0,Rarely,30,80,5,10,4,8,0,1,56,0
208526,21,Male,Married,Bachelor,Sales,Account Executive,Part-Time,3,2,6815,13.3,2,2,2,3,4,4,37,1,0,Rarely,10,36,4,8,3,8,0,0,53,1
208527,46,Male,Married,Master,Finance,Finance Manager,Full-Time,7,5,8755,15.8,2,3,2,4,5,4,44,0,0,Rarely,23,56,2,8,3,5,0,1,30,0
208528,50,Male,Divorced,Master,HR,Recruiter,Full-Time,5,5,9645,20.5,2,3,2,3,4,1,37,1,1,Frequently,23,96,1,10,2,8,0,1,69,1
208529,31,Male,Single,Bachelor,IT,Data Analyst,Full-Time,5,4,11892,13.7,3,3,3,4,4,5,49,0,0,Rarely,22,68,4,5,2,10,0,1,24,0
208530,34,Male,Married,Bachelor,IT,Data Analyst,Contract,2,2,8216,15.2,2,3,5,3,1,3,17,0,0,Rarely,23,66,3,10,4,10,0,0,46,0
208531,29,Male,Married,Bachelor,Operations,Quality Analyst,Full-Time,2,0,5390,15.9,2,4,5,3,4,4,48,0,1,Rarely,7,28,5,14,3,2,0,0,27,0
208532,28,Male,Single,Bachelor,IT,System Administrator,Full-Time,1,1,3432,11.8,1,1,5,3,4,3,39,0,0,Rarely,30,100,5,5,3,3,0,0,68,1
